CustomerID,Age,Gender,Income,Tenure,ProductType,SupportCalls,ChurnStatus
CUST1342,24,0,38334,7,0,11,0
CUST1343,34,0,53615,1,0,,0
CUST1344,37,0,32903,5,0,1,0
CUST1345,58,0,53527,9,1,2,0
CUST1346,66,1,40629,4,0,7,0
CUST1347,37,1,5000000,1,0,5,0
CUST1348,39,1,83008,8,0,12,0
CUST1349,45,1,108276,5,0,,0
CUST1350,57,0,124318,2,0,12,0
CUST1351,67,0,51708,1,0,9,0
CUST1352,24,1,35860,3,1,1,0
CUST1353,18,0,42438,9,1,2,0
CUST1354,49,0,,1,0,11,0
CUST1355,30,1,96545,4,0,1,0
CUST1356,47,1,45842,8,0,1,0
CUST1357,40,1,85213,8,0,6,0
CUST1358,68,1,67372,8,1,13,0
CUST1359,36,0,139316,8,1,2,0
CUST1360,49,1,123971,4,0,6,0
CUST1361,47,1,97339,8,0,11,0
CUST1362,46,0,66486,9,1,6,0
CUST1363,66,0,145279,7,1,7,0
CUST1364,62,1,82442,2,0,1,0
CUST1365,46,1,110990,,0,4,0
CUST1366,47,1,146670,8,0,9,0
CUST1367,33,1,,5,1,8,0
CUST1368,53,1,128903,3,0,11,0
CUST1369,36,0,28650,7,1,,0
CUST1370,35,1,70117,2,0,6,0
CUST1371,18,1,116244,3,0,1,0
CUST1372,31,0,133198,9,0,7,0
CUST1373,68,1,77772,4,1,2,0
CUST1374,64,1,28190,4,0,12,0
CUST1375,67,1,73113,3,1,3,0
CUST1376,19,0,33789,5,0,3,0
CUST1377,45,1,57125,3,1,14,0
CUST1378,66,0,123695,9,1,9,0
CUST1379,67,0,42459,3,0,13,0
CUST1380,47,1,60418,2,1,11,0
CUST1381,55,0,136904,5,0,7,0
CUST1382,68,1,72085,6,0,1,0
CUST1383,21,1,43768,1,0,7,1
CUST1384,18,0,74961,6,1,8,0
CUST1385,25,0,106099,3,1,8,0
CUST1386,46,0,147735,4,0,4,0
CUST1387,56,1,52885,6,1,3,0
CUST1388,20,1,112421,8,0,3,0
CUST1389,49,0,86082,9,1,8,0
CUST1390,27,1,31895,6,0,14,0
CUST1391,27,1,75311,6,0,7,0
CUST1392,36,1,114494,5,0,9,0
CUST1393,63,1,97051,9,0,14,0
CUST1394,51,0,96017,4,0,9,0
CUST1395,50,1,48932,6,0,11,0
CUST1396,40,0,46360,5,0,6,0
CUST1397,45,1,83404,0,1,11,0
CUST1398,49,0,137719,5,0,2,0
CUST1399,67,1,120082,,1,3,0
CUST1400,24,1,110468,9,0,14,0
CUST1401,46,1,63931,1,0,8,0
CUST1402,25,1,80823,5,0,13,0
CUST1403,,0,63032,7,1,12,0
CUST1404,20,0,140919,6,1,,0
CUST1405,41,0,106426,6,0,11,0
CUST1406,40,1,43807,7,0,11,0
CUST1407,25,1,36767,6,0,1,0
CUST1408,64,1,33071,5,0,2,0
CUST1409,54,0,78413,5,1,13,0
CUST1410,,0,51149,9,0,11,0
CUST1411,68,0,42749,8,0,9,0
CUST1412,50,1,126212,4,1,,0
CUST1413,45,0,95248,4,1,1,0
CUST1414,64,1,149514,5,0,12,0
CUST1415,25,0,116737,3,0,,0
CUST1416,51,0,135494,8,0,7,0
CUST1417,52,0,143571,7,0,,0
CUST1418,49,0,110435,5,0,11,0
CUST1419,41,1,44787,3,1,11,0
CUST1420,29,0,45982,,1,11,0
CUST1421,49,1,144696,3,0,12,0
CUST1422,63,0,47606,5,0,5,0
CUST1423,60,1,35150,1,0,5,1
CUST1424,33,0,110929,6,0,150,0
CUST1425,21,0,142423,4,0,10,0
CUST1426,69,0,127795,4,0,6,0
CUST1427,54,0,137223,8,0,7,0
CUST1428,38,0,71936,2,0,1,0
CUST1429,31,0,118286,4,0,1,0
CUST1430,48,0,33593,2,0,5,1
CUST1431,65,0,44756,1,0,5,1
CUST1432,,1,107143,3,0,5,0
CUST1433,24,0,62381,8,0,13,0
CUST1434,27,0,146465,6,0,4,0
CUST1435,24,0,5000000,7,0,3,0
CUST1436,50,1,53074,,1,13,0
CUST1437,40,1,45595,6,0,3,0
CUST1438,38,0,69194,8,0,9,0
CUST1439,36,1,74377,8,0,14,0
CUST1440,65,0,51853,4,0,6,0
CUST1441,36,1,98719,6,1,6,0
CUST1442,53,1,45661,5,1,1,0
CUST1443,46,0,79407,9,0,12,0
CUST1444,35,0,143724,8,0,6,0
CUST1445,19,0,131705,2,0,1,0
CUST1446,18,0,61495,7,0,3,0
CUST1447,64,1,38703,7,0,14,0
CUST1448,22,0,78080,1,0,1,0
CUST1449,37,1,55815,1,0,4,0
CUST1450,28,0,54565,4,0,1,0
CUST1451,59,0,88321,5,1,3,0
CUST1452,19,1,142491,4,0,12,0
CUST1453,20,0,83453,7,0,8,0
CUST1454,40,0,113478,3,0,12,0
CUST1455,29,1,133522,,0,11,0
CUST1456,37,0,58161,8,1,7,0
CUST1457,,1,80991,6,0,5,0
CUST1458,54,1,139296,6,1,14,0
CUST1459,,0,,8,0,7,0
CUST1460,47,0,34716,8,1,4,0
CUST1461,26,0,,,1,6,0
CUST1462,51,0,58349,6,0,7,0
CUST1463,61,0,72098,6,0,6,0
CUST1464,,0,133435,6,1,13,0
CUST1465,69,1,25132,8,0,3,0
CUST1466,,1,76990,1,0,4,0
CUST1467,61,1,141309,5,0,,0
CUST1468,41,1,93921,3,0,13,0
CUST1469,34,0,61538,8,0,100,0
CUST1470,27,1,125572,6,0,,0
CUST1471,47,1,126803,2,0,13,0
CUST1472,63,1,133210,7,0,13,0
CUST1473,40,0,32213,7,1,11,0
CUST1474,49,0,1000000,5,0,100,0
CUST1475,34,0,69223,8,1,5,0
CUST1476,67,0,116655,5,1,12,0
CUST1477,68,0,93371,1,1,8,0
CUST1478,34,0,93274,9,1,9,0
CUST1479,31,1,132853,4,1,13,0
CUST1480,26,0,29134,2,1,150,1
CUST1481,57,0,116428,4,0,1,0
CUST1482,19,0,64601,9,0,5,0
CUST1483,62,0,98889,2,1,12,0
CUST1484,41,0,40690,4,0,2,0
CUST1485,56,0,26909,2,1,13,1
CUST1486,26,0,116239,5,1,1,0
CUST1487,39,1,105032,3,0,5,0
CUST1488,60,0,37062,2,1,5,1
CUST1489,63,1,100386,9,0,4,0
CUST1490,21,0,118237,,0,4,0
CUST1491,43,0,63229,5,0,2,0
CUST1492,46,1,30153,1,0,11,1
CUST1493,62,0,35481,6,0,3,0
CUST1494,51,1,129091,7,0,,0
CUST1495,40,0,91425,1,0,6,0
CUST1496,54,1,88600,9,1,14,0
CUST1497,28,0,109981,8,0,1,0
CUST1498,23,1,96997,8,0,14,0
CUST1499,35,0,129470,7,0,5,0
CUST1500,38,1,53205,5,1,3,0
CUST1501,59,0,113887,3,1,,0
CUST1502,53,0,110807,9,0,1,0
CUST1503,58,0,69149,7,0,150,0
CUST1504,55,0,74112,8,1,13,0
CUST1505,51,0,35940,6,0,4,0
CUST1506,34,1,84010,5,0,9,0
CUST1507,54,1,101794,8,0,6,0
CUST1508,42,1,49485,3,0,12,0
CUST1509,55,0,114299,7,1,11,0
CUST1510,29,0,149321,2,0,3,0
CUST1511,40,1,130584,3,0,13,0
CUST1512,59,0,26067,2,0,,1
CUST1513,,0,45607,5,1,3,0
CUST1514,38,0,,7,1,6,0
CUST1515,44,1,86597,1,1,4,0
CUST1516,48,1,99554,9,0,14,0
CUST1517,23,0,73521,1,0,4,0
CUST1518,44,0,140593,1,1,5,0
CUST1519,57,1,40187,8,0,7,0
CUST1520,51,0,127911,6,1,14,0
CUST1521,29,0,28985,6,0,4,0
CUST1522,62,0,68052,9,0,14,0
CUST1523,24,0,44563,4,0,2,0
CUST1524,31,1,72322,8,1,5,0
CUST1525,62,1,127842,4,1,13,0
CUST1526,34,0,86245,,0,11,0
CUST1527,43,1,76514,8,0,13,0
CUST1528,38,1,43608,6,1,1,0
CUST1529,45,1,129675,4,0,11,0
CUST1530,63,1,92262,9,1,11,0
CUST1531,19,1,117118,,0,7,0
CUST1532,60,1,96327,,0,7,0
CUST1533,18,1,82225,1,0,14,0
CUST1534,68,1,98994,7,0,2,0
CUST1535,53,0,146701,5,0,11,0
CUST1536,68,0,42221,7,0,7,0
CUST1537,43,0,73506,9,0,8,0
CUST1538,46,1,45968,2,0,5,1
CUST1539,38,1,107606,4,0,4,0
CUST1540,28,0,52937,4,1,5,0
CUST1541,57,0,87435,2,0,6,0
CUST1542,28,0,74508,3,0,2,0
CUST1543,53,1,66831,8,0,4,0
CUST1544,66,0,72708,9,0,1,0
CUST1545,,1,72307,,1,10,0
CUST1546,57,1,73340,,0,9,0
CUST1547,52,0,127951,2,1,4,0
CUST1548,,0,133306,7,0,3,0
CUST1549,64,1,111338,8,0,1,0
CUST1550,41,1,68601,8,0,6,0
CUST1551,39,0,,6,1,14,0
CUST1552,22,1,97178,8,1,1,0
CUST1553,50,1,110311,1,0,12,0
CUST1554,53,1,53754,9,1,7,0
CUST1555,64,0,68310,1,0,13,0
CUST1556,37,1,94893,3,1,9,0
CUST1557,36,0,111799,9,0,11,0
CUST1558,52,0,145007,5,0,1,0
CUST1559,69,0,73367,9,0,9,0
CUST1560,60,0,38201,9,1,12,0
CUST1561,34,1,27739,6,1,11,0
CUST1562,62,1,38231,1,1,5,1
CUST1563,60,1,132814,7,1,12,0
CUST1564,51,1,2000000,6,0,5,0
CUST1565,26,0,46168,9,1,8,0
CUST1566,43,1,61614,7,1,14,0
CUST1567,19,1,35635,4,0,13,0
CUST1568,,1,34964,7,0,6,0
CUST1569,26,0,52785,2,0,5,0
CUST1570,57,1,124636,6,1,4,0
CUST1571,34,1,107797,6,1,5,0
CUST1572,18,1,109790,2,1,14,0
CUST1573,42,0,101928,4,1,13,0
CUST1574,60,0,37336,7,1,10,0
CUST1575,57,1,102475,8,1,3,0
CUST1576,59,1,52412,8,1,1,0
CUST1577,42,1,107212,8,0,14,0
CUST1578,56,1,100379,1,0,11,0
CUST1579,52,0,70591,2,0,8,0
CUST1580,20,0,86750,4,1,10,0
CUST1581,67,1,115648,9,0,4,0
CUST1582,54,0,121134,3,0,7,0
CUST1583,61,1,60454,6,0,6,0
CUST1584,61,0,123537,7,0,7,0
CUST1585,68,0,87672,8,0,1,0
CUST1586,47,1,52228,,0,8,0
CUST1587,55,0,43686,3,0,1,0
CUST1588,51,1,112972,6,0,2,0
CUST1589,29,1,92808,5,0,7,0
CUST1590,36,1,107886,4,0,11,0
CUST1591,54,1,140577,1,0,10,0
CUST1592,61,0,80121,7,0,1,0
CUST1593,66,0,113074,8,0,13,0
CUST1594,34,0,93936,2,0,1,0
CUST1595,27,0,105907,7,1,200,0
CUST1596,66,0,82378,6,0,4,0
CUST1597,64,1,62310,5,0,10,0
CUST1598,29,1,126827,4,0,5,0
CUST1599,33,1,108683,2,0,2,0
CUST1600,41,0,,6,0,,0
CUST1601,36,0,60256,,0,11,0
CUST1602,25,1,101428,2,0,9,0
CUST1603,48,0,124862,7,0,5,0
CUST1604,38,0,127994,6,0,1,0
CUST1605,34,0,63889,9,1,7,0
CUST1606,40,1,76428,5,0,14,0
CUST1607,54,1,135502,9,1,11,0
CUST1608,33,1,62207,9,0,5,0
CUST1609,23,1,75255,1,0,12,0
CUST1610,25,1,130824,5,0,12,0
CUST1611,42,0,,9,1,3,0
CUST1612,35,1,30409,7,0,3,0
CUST1613,42,0,67438,6,0,13,0
CUST1614,29,0,,6,0,10,0
CUST1615,32,0,,7,0,6,0
CUST1616,43,1,120359,1,1,13,0
CUST1617,58,0,32869,4,0,2,0
CUST1618,62,0,126260,1,0,10,0
CUST1619,43,1,81862,6,0,2,0
CUST1620,64,1,112937,,0,5,0
CUST1621,49,0,50958,1,0,8,0
CUST1622,27,1,101302,9,0,1,0
CUST1623,33,1,44768,4,0,4,0
CUST1624,24,1,1000000,6,1,1,0
CUST1625,34,1,51145,7,0,1,0
CUST1626,40,0,100622,8,1,2,0
CUST1627,43,1,133739,9,0,2,0
CUST1628,38,0,51442,9,0,3,0
CUST1629,39,0,106948,8,0,2,0
CUST1630,24,0,148585,3,1,5,0
CUST1631,31,0,50596,2,0,11,0
CUST1632,32,0,100791,5,0,14,0
CUST1633,24,1,67406,1,0,3,0
CUST1634,26,0,65524,,1,7,0
CUST1635,68,0,48332,1,0,5,1
CUST1636,65,0,135160,3,0,7,0
CUST1637,25,0,40764,,0,,0
CUST1638,67,1,52563,7,1,1,0
CUST1639,40,1,112675,5,1,10,0
CUST1640,46,0,5000000,5,0,1,0
CUST1641,35,1,30062,1,0,6,1
CUST1642,48,0,69645,8,1,150,0
CUST1643,47,1,147759,4,1,8,0
CUST1644,,1,32244,5,0,13,0
CUST1645,56,1,31372,2,1,14,1
CUST1646,52,1,133316,1,0,7,0
CUST1647,35,0,110501,9,0,12,0
CUST1648,59,1,142450,2,1,14,0
CUST1649,51,0,,6,0,1,0
CUST1650,34,0,,1,1,1,0
CUST1651,31,1,41956,1,0,5,1
CUST1652,48,0,65473,9,0,1,0
CUST1653,41,0,38894,4,1,5,0
CUST1654,52,0,135584,9,0,3,0
CUST1655,,1,123918,5,0,7,0
CUST1656,62,0,94586,,1,1,0
CUST1657,51,0,44840,1,0,,1
CUST1658,20,1,106258,6,0,,0
CUST1659,54,1,,,1,13,0
CUST1660,,0,40210,1,0,,1
CUST1661,57,1,74510,9,1,9,0
CUST1662,43,0,,3,1,10,0
CUST1663,40,1,63674,1,0,4,0
CUST1664,61,0,125025,1,0,8,0
CUST1665,54,0,47690,6,1,4,0
CUST1666,32,1,45080,6,0,12,0
CUST1667,66,1,127200,1,0,10,0
CUST1668,21,0,78412,3,0,2,0
CUST1669,46,0,2000000,7,0,10,0
CUST1670,39,0,83971,3,0,3,0
CUST1671,42,1,64709,3,1,9,0
CUST1672,30,1,84846,3,1,6,0
CUST1673,35,1,90480,7,0,1,0
CUST1674,50,0,136768,,0,10,0
CUST1675,33,1,77960,4,0,,0
CUST1676,62,1,128550,3,0,7,0
CUST1677,59,0,66152,9,1,1,0
CUST1678,61,0,52250,2,1,7,0
CUST1679,19,1,,4,1,6,0
CUST1680,52,1,146157,8,0,1,0
CUST1681,59,0,73137,6,0,8,0
CUST1682,51,0,107011,7,0,10,0
CUST1683,47,1,143922,7,0,2,0
CUST1684,30,0,148360,2,0,1,0
CUST1685,30,0,,4,1,6,0
CUST1686,35,1,71412,6,1,10,0
CUST1687,49,1,1000000,3,1,2,0
CUST1688,47,0,119547,9,1,1,0
CUST1689,52,0,98664,4,0,9,0
CUST1690,56,1,,2,0,12,0
CUST1691,63,0,57450,6,0,2,0
CUST1692,69,0,109433,0,0,5,0
CUST1693,46,1,98704,6,0,2,0
CUST1694,66,0,31861,1,1,5,1
CUST1695,46,0,136014,,0,8,0
CUST1696,61,1,86914,5,0,6,0
CUST1697,33,1,88888,6,0,1,0
CUST1698,61,1,106657,2,0,,0
CUST1699,64,0,86293,2,0,6,0
CUST1700,27,0,107524,9,0,3,0
CUST1701,47,1,93515,3,0,10,0
CUST1702,42,0,53234,6,1,150,0
CUST1703,56,0,32065,5,0,,0
CUST1704,37,0,62684,4,0,,0
CUST1705,22,1,113720,2,0,3,0
CUST1706,18,1,58365,8,1,2,0
CUST1707,47,1,83876,7,0,11,0
CUST1708,66,0,52256,1,1,5,1
CUST1709,,1,82857,6,1,2,0
CUST1710,62,0,30622,8,1,13,0
CUST1711,31,1,,7,0,2,0
CUST1712,47,1,135468,1,0,,0
CUST1713,67,0,118955,5,0,7,0
CUST1714,21,0,125003,,0,1,0
CUST1715,35,1,116141,6,0,3,0
CUST1716,54,1,119707,7,1,10,0
CUST1717,42,0,114802,7,1,,0
CUST1718,65,1,140404,3,0,,0
CUST1719,18,1,136733,7,0,1,0
CUST1720,63,0,104332,5,1,1,0
CUST1721,32,1,127390,8,0,9,0
CUST1722,26,1,121856,8,0,1,0
CUST1723,32,1,91201,7,0,5,0
CUST1724,66,1,57694,6,1,2,0
CUST1725,41,1,118404,2,0,6,0
CUST1726,21,1,47995,6,1,7,0
CUST1727,29,1,117320,9,0,4,0
CUST1728,54,1,105141,2,0,4,0
CUST1729,54,0,107999,1,0,11,0
CUST1730,60,1,33419,5,0,1,0
CUST1731,23,1,72952,6,0,7,0
CUST1732,56,0,151883,3,0,9,0
CUST1733,63,0,58837,8,1,12,0
CUST1734,41,1,95799,,0,1,0
CUST1735,28,0,73877,2,1,9,0
CUST1736,30,1,131255,6,1,8,0
CUST1737,51,1,70687,1,1,1,0
CUST1738,,0,124667,9,1,1,0
CUST1739,24,0,62276,7,0,200,0
CUST1740,64,1,62031,6,0,6,0
CUST1741,21,1,91055,2,1,3,0
CUST1742,25,0,79615,3,1,11,0
CUST1743,37,1,121642,,1,,0
CUST1744,46,0,137428,5,0,4,0
CUST1745,68,1,35514,9,0,11,0
CUST1746,62,0,72456,6,0,13,0
CUST1747,63,0,35228,5,1,6,0
CUST1748,27,0,26102,3,0,9,0
CUST1749,60,0,91133,5,0,13,0
CUST1750,51,0,71715,8,0,6,0
CUST1751,43,1,110193,2,0,3,0
CUST1752,58,1,135545,5,0,1,0
CUST1753,66,1,129085,6,1,7,0
CUST1754,20,0,134101,,1,1,0
CUST1755,,0,31256,8,0,8,0
CUST1756,22,1,146946,5,0,4,0
CUST1757,22,1,133684,9,1,8,0
CUST1758,64,1,89800,4,0,14,0
CUST1759,40,0,119937,9,1,8,0
CUST1760,66,1,66548,7,0,13,0
CUST1761,26,0,97090,6,0,7,0
CUST1762,,0,103200,4,0,7,0
CUST1763,37,1,67367,2,1,3,0
CUST1764,66,1,138815,8,0,13,0
CUST1765,59,1,114922,6,0,3,0
CUST1766,52,1,95382,3,0,13,0
CUST1767,67,1,51205,7,0,1,0
CUST1768,35,1,50570,7,0,3,0
CUST1769,34,0,55255,6,0,3,0
CUST1770,41,1,46182,2,0,,1
CUST1771,20,1,64373,8,0,2,0
CUST1772,49,0,68019,1,0,1,0
CUST1773,52,0,87619,1,0,14,0
CUST1774,55,1,41043,6,0,7,0
CUST1775,30,0,70532,5,0,1,0
CUST1776,64,1,126290,9,0,7,0
CUST1777,42,0,90936,7,0,6,0
CUST1778,26,0,44239,2,0,5,1
CUST1779,21,0,35416,7,0,5,0
CUST1780,31,1,28412,3,0,5,0
CUST1781,54,0,111058,1,0,9,0
CUST1782,51,1,51422,8,0,13,0
CUST1783,28,1,26875,3,1,4,0
CUST1784,58,1,144231,8,1,12,0
CUST1785,20,1,2000000,7,0,7,0
CUST1786,,1,127072,2,0,14,0
CUST1787,46,0,30752,1,1,10,1
CUST1788,26,0,111753,7,1,100,0
CUST1789,20,1,103025,1,0,4,0
CUST1790,42,1,26353,5,0,6,0
CUST1791,51,1,51986,8,0,5,0
CUST1792,,1,111907,6,0,10,0
CUST1793,59,1,129901,4,0,14,0
CUST1794,26,0,39691,1,0,6,1
CUST1795,32,1,94847,1,1,12,0
CUST1796,57,1,73075,4,0,8,0
CUST1797,42,1,35794,5,0,2,0
CUST1798,22,0,93470,7,0,9,0
CUST1799,28,0,41406,,0,,0
CUST1800,51,0,105376,1,0,12,0
CUST1801,39,0,,7,0,9,0
CUST1802,32,1,51872,2,0,2,0
CUST1803,55,1,5000000,2,0,12,0
CUST1804,25,0,140492,8,1,1,0
CUST1805,22,1,131629,5,0,11,0
CUST1806,65,0,45800,2,0,6,1
CUST1807,43,1,68397,5,0,3,0
CUST1808,35,1,148313,8,0,1,0
CUST1809,23,0,62909,6,0,5,0
CUST1810,54,0,46352,3,0,10,0
CUST1811,65,0,126975,8,0,5,0
CUST1812,30,1,118848,9,0,5,0
CUST1813,45,0,,5,1,1,0
CUST1814,22,1,40438,2,0,5,1
CUST1815,30,1,113921,2,0,2,0
CUST1816,34,1,69999,7,0,11,0
CUST1817,67,1,43482,1,1,13,1
CUST1818,57,1,57471,2,0,1,0
CUST1819,62,1,72279,4,0,5,0
CUST1820,49,1,134413,,1,12,0
CUST1821,46,1,131748,4,0,11,0
CUST1822,68,1,83360,5,0,5,0
CUST1823,20,1,138909,9,0,12,0
CUST1824,57,1,38026,1,1,5,1
CUST1825,51,0,132625,,1,9,0
CUST1826,57,1,110184,2,1,9,0
CUST1827,44,1,30435,9,1,4,0
CUST1828,30,1,33493,6,1,8,0
CUST1829,62,0,97227,2,0,13,0
CUST1830,50,0,84321,3,1,4,0
CUST1831,23,0,27763,8,0,12,0
CUST1832,41,0,45389,1,0,9,1
CUST1833,36,1,56498,3,0,5,0
CUST1834,33,0,88755,1,0,10,0
CUST1835,57,0,126545,8,1,3,0
CUST1836,45,1,60825,1,0,9,0
CUST1837,50,1,41934,5,0,,0
CUST1838,65,1,30574,,0,13,0
CUST1839,58,0,63179,7,1,14,0
CUST1840,30,0,26587,5,0,1,0
CUST1841,60,0,67782,8,0,3,0
CUST1842,62,1,133883,1,0,1,0
CUST1843,42,1,79412,5,0,9,0
CUST1844,59,1,,4,0,2,0
CUST1845,53,1,102224,3,0,6,0
CUST1846,44,0,29409,5,1,6,0
CUST1847,55,0,96319,3,0,1,0
CUST1848,24,1,124016,8,0,7,0
CUST1849,22,0,51751,3,0,6,0
CUST1850,60,1,63174,1,0,1,0
CUST1851,62,0,147678,,0,7,0
CUST1852,68,1,81572,9,0,13,0
CUST1853,48,1,86416,6,0,13,0
CUST1854,40,1,37041,,1,5,1
CUST1855,59,1,48227,8,0,7,0
CUST1856,27,1,60201,2,0,2,0
CUST1857,,0,61069,9,0,9,0
CUST1858,,0,107190,8,0,6,0
CUST1859,47,0,51370,3,0,,0
CUST1860,56,1,120018,5,0,5,0
CUST1861,48,0,36586,9,1,,0
CUST1862,35,1,75231,0,0,,0
CUST1863,53,1,30322,9,0,10,0
CUST1864,19,0,90294,4,1,9,0
CUST1865,31,0,104468,4,0,13,0
CUST1866,30,1,54299,4,1,10,0
CUST1867,46,1,115715,9,0,1,0
CUST1868,,0,95793,6,0,1,0
CUST1869,56,1,71501,8,0,12,0
CUST1870,19,1,82134,,1,11,0
CUST1871,49,0,140846,3,1,14,0
CUST1872,30,1,34777,1,0,5,1
CUST1873,63,1,40789,7,0,13,0
CUST1874,44,1,145902,4,0,8,0
CUST1875,66,0,46390,8,0,10,0
CUST1876,,0,,3,0,7,0
CUST1877,34,0,37881,1,0,7,1
CUST1878,57,0,34587,5,0,1,0
CUST1879,45,0,118800,2,0,4,0
CUST1880,51,1,99327,3,0,11,0
CUST1881,41,1,132009,6,1,5,0
CUST1882,62,0,112911,3,1,14,0
CUST1883,52,0,113147,3,0,1,0
CUST1884,65,0,132562,6,1,9,0
CUST1885,23,0,32833,5,0,14,0
CUST1886,36,1,142574,9,1,4,0
CUST1887,47,1,72013,1,0,5,0
CUST1888,24,1,142341,3,0,8,0
CUST1889,27,1,,3,1,14,0
CUST1890,,1,40754,6,0,9,0
CUST1891,49,0,132584,8,1,1,0
CUST1892,51,0,107453,3,1,12,0
CUST1893,45,1,121631,3,1,9,0
CUST1894,32,1,111784,6,0,2,0
CUST1895,47,1,60282,8,0,11,0
CUST1896,54,1,61737,6,0,8,0
CUST1897,46,0,142972,3,1,14,0
CUST1898,39,0,122427,4,0,13,0
CUST1899,21,0,49124,1,0,5,1
CUST1900,37,0,95102,8,0,1,0
CUST1901,49,0,27196,4,0,1,0
CUST1902,53,1,,6,0,6,0
CUST1903,67,1,5000000,3,0,12,0
CUST1904,21,1,140477,6,1,4,0
CUST1905,44,0,110395,9,0,5,0
CUST1906,34,1,36345,9,1,12,0
CUST1907,29,1,149544,3,0,14,0
CUST1908,39,0,59077,3,0,13,0
CUST1909,34,0,91400,4,0,7,0
CUST1910,,0,37055,7,0,13,0
CUST1911,18,1,128693,3,0,12,0
CUST1912,39,1,110283,,1,1,0
CUST1913,43,1,69484,8,0,,0
CUST1914,35,1,102514,6,0,1,0
CUST1915,67,1,119833,4,0,2,0
CUST1916,31,1,60771,5,1,12,0
CUST1917,,0,137478,2,0,,0
CUST1918,46,1,84910,6,0,,0
CUST1919,29,0,71540,3,0,2,0
CUST1920,53,0,108151,6,1,150,0
CUST1921,52,1,131263,5,0,2,0
CUST1922,69,0,135284,2,0,,0
CUST1923,29,1,2000000,5,0,8,0
CUST1924,24,1,129885,5,1,,0
CUST1925,46,0,147393,9,0,2,0
CUST1926,28,1,54377,8,1,8,0
CUST1927,,0,120567,7,0,14,0
CUST1928,23,1,74573,3,0,3,0
CUST1929,64,0,67733,4,0,3,0
CUST1930,32,1,36760,6,1,7,0
CUST1931,49,1,138226,3,0,6,0
CUST1932,68,1,124250,9,1,14,0
CUST1933,28,0,50762,8,0,6,0
CUST1934,40,0,75986,6,1,9,0
CUST1935,43,0,59332,4,0,6,0
CUST1936,51,1,68962,7,0,9,0
CUST1937,63,0,29944,3,0,10,0
CUST1938,51,0,73825,8,0,4,0
CUST1939,46,0,38877,1,0,14,1
CUST1940,21,1,54990,3,0,6,0
CUST1941,34,0,133443,5,0,3,0
CUST1942,52,0,124612,5,0,7,0
CUST1943,30,1,142674,2,0,8,0
CUST1944,58,0,140074,8,0,12,0
CUST1945,56,0,80283,5,0,11,0
CUST1946,32,1,149041,7,0,2,0
CUST1947,46,1,28258,7,0,6,0
CUST1948,46,1,2000000,5,0,11,0
CUST1949,28,0,56629,8,1,9,0
CUST1950,69,0,62579,9,1,8,0
CUST1951,49,1,,4,0,1,0
CUST1952,19,0,64465,4,0,1,0
CUST1953,64,0,110853,8,0,6,0
CUST1954,,1,40775,1,0,14,1
CUST1955,37,0,101575,4,0,12,0
CUST1956,39,0,119633,6,0,1,0
CUST1957,28,0,59207,4,0,6,0
CUST1958,44,0,5004692,,0,1,0
CUST1959,20,0,2000000,5,0,14,0
CUST1960,34,0,78632,9,0,2,0
CUST1961,61,1,25055,9,0,14,0
CUST1962,45,0,143012,4,0,4,0
CUST1963,46,0,113697,4,0,13,0
CUST1964,38,0,57873,8,1,11,0
CUST1965,64,1,126505,4,1,13,0
CUST1966,33,0,105720,2,0,10,0
CUST1967,54,1,91205,2,0,5,0
CUST1968,37,0,103199,1,0,14,0
CUST1969,23,1,50318,5,0,12,0
CUST1970,36,1,58734,6,0,8,0
CUST1971,22,1,107227,9,0,8,0
CUST1972,20,1,43522,5,0,2,0
CUST1973,18,0,36656,6,0,,0
CUST1974,55,0,40893,6,1,7,0
CUST1975,32,0,136393,3,1,12,0
CUST1976,51,1,,4,0,3,0
CUST1977,52,1,30886,1,0,6,1
CUST1978,66,0,120872,4,0,5,0
CUST1979,42,0,113648,1,1,7,0
CUST1980,41,1,86779,5,1,5,0
CUST1981,29,1,63452,8,1,3,0
CUST1982,35,1,38266,8,0,1,0
CUST1983,32,0,146187,,1,6,0
CUST1984,61,0,141603,2,0,10,0
CUST1985,33,1,86607,6,1,14,0
CUST1986,44,1,41940,1,1,12,1
CUST1987,25,0,1000000,7,0,10,0
CUST1988,63,1,127269,4,0,3,0
CUST1989,42,1,59815,,1,,0
CUST1990,34,0,55869,6,0,8,0
CUST1991,46,1,74297,1,0,8,0
CUST1992,25,1,85107,9,0,6,0
CUST1993,32,0,,4,0,4,0
CUST1994,44,0,41682,,0,2,0
CUST1995,63,0,49232,5,0,,0
CUST1996,67,0,,8,0,8,0
CUST1997,69,0,33837,1,0,8,1
CUST1998,24,0,89210,8,0,11,0
CUST1999,20,1,40407,4,0,12,0
CUST2000,46,0,54309,1,0,10,0
CUST2001,,0,96918,6,0,3,0
CUST2002,41,1,118190,2,0,10,0
CUST2003,20,1,43895,5,1,1,0
CUST2004,37,1,146284,2,0,12,0
CUST2005,63,1,124087,3,1,9,0
CUST2006,32,1,111912,6,0,4,0
CUST2007,42,0,,1,1,13,1
CUST2008,47,0,139212,6,0,7,0
CUST2009,31,1,25486,3,0,9,0
CUST2010,24,1,48762,7,0,14,0
CUST2011,34,1,51613,2,0,200,0
CUST2012,61,0,137804,6,0,3,0
